id,name,date,self_development,geo_flex,financial_support_self,result,course_interest
2576,Baird Reynoollds,12/09/2019,Yes,Yes,Yes,Pass,Data
2577,Dorri Mcmillian,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2578,Gifford Ganter,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2579,Rickie Burkert,25/09/2019,Yes,Yes,Yes,Pass,Data
2580,Ramon Hinchcliffe,11/09/2019,Yes,Yes,Yes,Fail,Business
2581,Vivian Syson,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2582,Herta Stainer,04/09/2019,Yes,Yes,Yes,Pass,Data
2583,Alejandro Broggetti,03/09/2019,Yes,Yes,Yes,Pass,Data
2584,Jenine Ivashkov,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2585,Weylin Chong,18/09/2019,Yes,No,Yes,Fail,Data
2586,Duffie Hanscombe,17/09/2019,Yes,No,No,Fail,Data
2587,Pebrook Eydel,11/09/2019,Yes,Yes,Yes,Pass,Business
2588,Simonne Merman,03/09/2019,Yes,No,Yes,Fail,Engineering
2589,Isacco Matuschek,17/09/2019,Yes,Yes,Yes,Pass,Data
2590,Dorice Slides,18/09/2019,Yes,Yes,Yes,Pass,Business
2591,Fernando Howchin,12/09/2019,Yes,Yes,Yes,Pass,Data
2592,Omero Shill,04/09/2019,Yes,Yes,Yes,Pass,Business
2593,Zorah Grasser,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2594,Sumner Kop,18/09/2019,No,Yes,Yes,Fail,Data
2595,Dana Boldra,19/09/2019,Yes,Yes,No,Fail,Data
2596,Delmore Mcknish,18/09/2019,Yes,No,Yes,Fail,Engineering
2597,Schuyler Mckimm,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2598,Andriana Dunniom,25/09/2019,No,Yes,Yes,Fail,Engineering
2599,Sherwin Mcilwraith,25/09/2019,Yes,Yes,Yes,Pass,Business
2600,Barton Harpin,12/09/2019,Yes,Yes,No,Fail,Engineering
2601,Iolande Trevers,25/09/2019,Yes,No,Yes,Fail,Engineering
2602,Vachel Caren,04/09/2019,Yes,Yes,No,Fail,Business
2603,Oralla Copelli,25/09/2019,Yes,Yes,Yes,Pass,Business
2604,Donovan Whistan,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2605,Vinson Trappe,26/09/2019,Yes,Yes,Yes,Pass,Data
2606,Ruperta Illesley,26/09/2019,Yes,No,No,Fail,Engineering
2607,Chrissy Bartholin,11/09/2019,Yes,Yes,Yes,Pass,Data
2608,Marsha Coulter,10/09/2019,Yes,Yes,Yes,Pass,Business
2609,Arvy Myrkus,05//09/2019,Yes,Yes,Yes,Fail,Engineering
2610,Jere Amor,11/09/2019,Yes,Yes,Yes,Pass,Data
2611,Adah Silverton,17/09/2019,Yes,Yes,Yes,Fail,Business
2612,Amanda Lill,11/09/2019,Yes,Yes,No,Fail,Data
2613,Corabella Abells,05/09/2019,Yes,Yes,Yes,Pass,Data
2614,Sherie Veregan,05/09/2019,Yes,Yes,Yes,Pass,Data
2615,Armando Schirak,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2616,Norene Dericut,10/09/2019,Yes,Yes,Yes,Pass,Engineering
2617,Had Veazey,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2618,Fiona Sandle,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2619,Immanuel Valek,04/09/2019,Yes,No,Yes,Fail,Engineering
2620,Sven Antonescu,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2621,Fifi Kingsly,26/09/2019,Yes,Yes,Yes,Pass,Business
2622,Malina Casaccia,11/09/2019,Yes,Yes,No,Fail,Engineering
2623,Cristal Jeans,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2624,Chilton Paladino,05/09/2019,No,Yes,Yes,Fail,Data
2625,Dale Fewlass,10/09/2019,No,Yes,No,Fail,Business
2626,Matelda Chastenet,12/09/2019,Yes,Yes,Yes,Pass,Data
2627,Shamus Attenbarrow,12/09/2019,No,Yes,Yes,Fail,Data
2628,Wilfred Godwyn,10/09/2019,Yes,No,Yes,Fail,Engineering
2629,Grazia Macginney,18/09/2019,Yes,Yes,Yes,Pass,Business
2630,Erek Chadney,19/09/2019,Yes,Yes,Yes,Pass,Data
2631,Ruby Larciere,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2632,Aila Longo,03/09/2019,Yes,Yes,Yes,Pass,Data
2633,Damon Thompson,03/09/2019,Yes,Yes,Yes,Pass,Engineering
2634,Aldwin Ginman,18/09/2019,Yes,Yes,Yes,Pass,Data
2635,Wolfie Macieja,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2636,Andreas Mehmet,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2637,Elvina Judd,25/09/2019,Yes,Yes,Yes,Pass,Business
2638,Eimile Jobey,25/09/2019,Yes,Yes,No,Fail,Engineering
2639,Salmon Blinder,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2640,Irvine Harmson,10/09/2019,Yes,Yes,Yes,Pass,Business
2641,Loria Menlow,12/09/2019,Yes,Yes,Yes,Pass,Business
2642,Leyla Threadgold,10/09/2019,Yes,Yes,Yes,Pass,Data
2643,Davidde Tuohy,17/09/2019,No,Yes,Yes,Fail,Business
2644,Keefe Mirfin,11/09/2019,Yes,Yes,Yes,Pass,Business
2645,Trish Cuxon,03/09/2019,No,Yes,Yes,Fail,Data
2646,Wyatt Trippack,11/09/2019,Yes,Yes,Yes,Pass,Data
2647,Otes Kemster,17/09/2019,Yes,Yes,Yes,Pass,Data
2648,Ethelred Cartman,10/09/2019,Yes,Yes,Yes,Pass,Engineering
2649,Marius De Rechter,05/09/2019,Yes,No,No,Fail,Business
2650,Arleyne Witch,26/09/2019,Yes,Yes,Yes,Pass,Data
2651,Lanni Lavis,26/09/2019,Yes,Yes,Yes,Pass,Engineering
2652,Jenilee Albury,19/09/2019,Yes,Yes,Yes,Pass,Data
2653,Llywellyn Beckitt,24/09/2019,Yes,Yes,Yes,Pass,Engineering
2654,Brendan Tithecott,17/09/2019,Yes,Yes,Yes,Pass,Business
2655,Jacinthe Packham,17/09/2019,Yes,Yes,No,Fail,Engineering
2656,Tadio Colloby,24/09/2019,Yes,Yes,Yes,Pass,Business
2657,Dietrich Sabater,11/09/2019,Yes,Yes,Yes,Pass,Data
2658,Baldwin Macbey,10/09/2019,Yes,Yes,Yes,Pass,Business
2659,Dotti Crauford,24/09/2019,Yes,Yes,Yes,Pass,Engineering
2660,Torrence Lanegran,10/09/2019,Yes,Yes,Yes,Pass,Data
2661,Lurline Souness,24/09/2019,Yes,Yes,Yes,Fail,Data
2662,Pennie Crookshanks,26/09/2019,Yes,Yes,Yes,Pass,Data
2663,Wyn Tebb,03/09/2019,Yes,Yes,No,Fail,Engineering
2664,Buiron Hoofe,26/09/2019,Yes,Yes,Yes,Pass,Business
2665,Toma Perrat,03/09/2019,Yes,Yes,Yes,Pass,Engineering
2666,Cherlyn Mclaverty,19/09/2019,Yes,No,Yes,Fail,Data
2667,Dorothea Bidnall,11/09/2019,Yes,Yes,Yes,Pass,Data
2668,Yorgos Dockery,03/09/2019,Yes,Yes,Yes,Fail,Data
2669,Vance Fey,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2670,Kahaleel Tatem,18/09/2019,Yes,Yes,Yes,Pass,Data
2671,Renie Ellin,11/09/2019,Yes,No,Yes,Fail,Data
2672,Bevon Clayworth,17//09/2019,Yes,Yes,Yes,Pass,Data
2673,Erek O'Doran,18/09/2019,Yes,No,Yes,Fail,Business
2674,Anestassia Gadman,25/09/2019,Yes,Yes,Yes,Pass,Data
2675,Patric Goult,10/09/2019,Yes,Yes,Yes,Pass,Data
2676,Keelia Beine,05/09/2019,Yes,Yes,Yes,Pass,Engineering
2677,Rayshell Balfe,26/09/2019,Yes,Yes,Yes,Pass,Business
2678,Gery Marchment,11/09/2019,Yes,Yes,Yes,Pass,Business
2679,Manfred Swyer-Sexey,04/09/2019,Yes,No,Yes,Fail,Data
2680,Philomena Cessford,17/09/2019,Yes,Yes,Yes,Fail,Engineering
2681,Dollie Stailey,05/09/2019,Yes,Yes,Yes,Pass,Business
2682,Lucina Banaszewski,26/09/2019,Yes,Yes,Yes,Pass,Data
2683,Webster Hanratty,04/09/2019,No,Yes,Yes,Fail,Engineering
2684,Jennine Erni,10/09/2019,Yes,Yes,Yes,Pass,Engineering
2685,Carter Kingswold,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2686,Reg Gaines,25/09/2019,Yes,Yes,No,Fail,Data
2687,Kippy Dallon,03/09/2019,Yes,Yes,Yes,Pass,Data
2688,Camellia Bette,03/09/2019,Yes,Yes,Yes,Pass,Engineering
2689,Darya Delafont,25/09/2019,Yes,Yes,Yes,Pass,Data
2690,Myrta Tissell,25/09/2019,Yes,Yes,Yes,Pass,Engineering
2691,Fiona Goodboddy,17/09/2019,Yes,Yes,Yes,Pass,Data
2692,Glynnis Wicken,10/09/2019,Yes,No,Yes,Fail,Engineering
2693,Hillary Thouless,11/09/2019,No,Yes,Yes,Fail,Data
2694,Myrvyn Jealous,05/09/2019,Yes,Yes,No,Fail,Engineering
2695,Stephine Kirton,10/09/2019,Yes,Yes,Yes,Pass,Data
2696,Agnella Dairton,24/09/2019,Yes,Yes,Yes,Pass,Engineering
2697,Bryant Losseljong,04/09/2019,Yes,Yes,Yes,Pass,Business
2698,Carroll Treasaden,10/09/2019,Yes,Yes,No,Fail,Data
2699,Riva Mangeot,10/09/2019,Yes,Yes,Yes,Pass,Business
2700,Boniface Tansley,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2701,Mariel Bartel,11/09/2019,Yes,Yes,Yes,Pass,Business
2702,Arabella Walklate,03/09/2019,No,Yes,Yes,Fail,Data
2703,Lilias Mc Gorley,10/09/2019,Yes,Yes,Yes,Pass,Data
2704,Dasi Goldston,05/09/2019,No,Yes,Yes,Fail,Business
2705,Bella Durtnal,26//09/2019,Yes,Yes,Yes,Pass,Data
2706,Blane Manderson,17/09/2019,Yes,Yes,No,Fail,Engineering
2707,Sasha Macgaughy,05/09/2019,Yes,Yes,Yes,Fail,Data
2708,Millicent Buchanan,12/09/2019,Yes,Yes,Yes,Pass,Data
2709,Dion Eccersley,24/09/2019,No,Yes,Yes,Fail,Business
2710,Bradan Wickman,19/09/2019,Yes,No,Yes,Fail,Data
2711,Doralia Deackes,24/09/2019,Yes,Yes,Yes,Pass,Business
2712,Reynard Ilyenko,18/09/2019,Yes,Yes,Yes,Pass,Data
2713,Babara Veazey,26/09/2019,Yes,Yes,Yes,Pass,Data
2714,Teodora Whaplington,11/09/2019,Yes,Yes,Yes,Pass,Business
2715,Porty Du Plantier,19/09/2019,Yes,No,No,Fail,Business
2716,Elfrida Reece,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2717,Lisle Stolli,18/09/2019,Yes,Yes,Yes,Fail,Data
2718,Minnie Gittose,19/09/2019,Yes,Yes,Yes,Pass,Business
2719,Jillian Wenn,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2720,Gene Levens,24/09/2019,Yes,Yes,Yes,Pass,Engineering
2721,Gerta Leonards,25/09/2019,Yes,Yes,Yes,Pass,Business
2722,Aleen Mckeurton,25/09/2019,Yes,Yes,Yes,Pass,Business
2723,Prudi Bernardon,25/09/2019,Yes,Yes,Yes,Pass,Business
2724,Elsa Woonton,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2725,Constantine Caslett,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2726,Lilly Andreasen,26/09/2019,Yes,Yes,Yes,Pass,Engineering
2727,Merola Jancey,05/09/2019,No,No,No,Fail,Business
2728,Keene Slimm,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2729,Sibylle Juris,17/09/2019,Yes,No,Yes,Fail,Data
2730,Prescott Turpey,25/09/2019,No,Yes,No,Fail,Engineering
2731,Zondra Fippe,17/09/2019,Yes,Yes,Yes,Pass,Business
2732,Kris Balassi,04/09/2019,Yes,Yes,No,Fail,Engineering
2733,Kendall Daughtrey,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2734,Chevalier Eykelbosch,12/09/2019,Yes,Yes,Yes,Pass,Business
2735,Claiborne Jesper,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2736,Garrard Keward,10/09/2019,Yes,Yes,Yes,Pass,Data
2737,Husein Gartside,19/09/2019,Yes,Yes,Yes,Pass,Business
2738,Silas Blowin,19/09/2019,No,Yes,No,Fail,Engineering
2739,Silas Blowin,19/09/2019,No,Yes,No,Fail,Engineering
2740,Rachele Shaplin,11/09/2019,Yes,Yes,Yes,Pass,Business
2741,Auria Shafto,19/09/2019,Yes,Yes,Yes,Fail,Engineering
2742,Collin Commins,10/09/2019,Yes,Yes,Yes,Pass,Data
2743,Merwyn Bremeyer,11/09/2019,No,Yes,Yes,Fail,Data
2744,Nona Coghlan,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2745,Whitney Hadlee,05/09/2019,Yes,Yes,Yes,Pass,Business
2746,Dunc Smallacombe,24/09/2019,Yes,Yes,No,Fail,Business
2747,Danni Gurdon,11/09/2019,Yes,Yes,Yes,Pass,Business
2748,Averill Pickance,17/09/2019,Yes,No,Yes,Fail,Engineering
2749,Reta Blais,24/09/2019,Yes,No,Yes,Fail,Business
2750,Casey Putten,05/09/2019,Yes,Yes,Yes,Pass,Business
2751,Patricio Stenet,17/09/2019,Yes,Yes,Yes,Fail,Data
2752,Russell Sherebrook,05/09/2019,Yes,Yes,Yes,Pass,Engineering
2753,Dolly Casaro,24/09/2019,Yes,Yes,Yes,Fail,Data
2754,Penny Trathen,12/09/2019,Yes,No,Yes,Fail,Data
2755,Veronike Alenov,11/09/2019,Yes,Yes,Yes,Pass,Data
2756,Urson Sibthorp,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2757,Jenn Blitz,12/09/2019,Yes,Yes,Yes,Pass,Engineering
2758,Elicia Nutkin,17/09/2019,Yes,Yes,Yes,Pass,Data
2759,Una Caldicot,05/09/2019,Yes,Yes,Yes,Pass,Business
2760,Chance Fleay,26/09/2019,Yes,No,Yes,Fail,Data
2761,Carmelia Gheorghe,04/09/2019,Yes,No,Yes,Fail,Business
2762,Stephan Tidbald,11/09/2019,Yes,Yes,Yes,Pass,Engineering
2763,Care Ife,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2764,Quill Buzin,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2765,Trent Southwick,12/09/2019,Yes,Yes,Yes,Pass,Engineering
2766,Trent Southwick,12/09/2019,Yes,Yes,Yes,Pass,Engineering
2767,King Janatka,18/09/2019,Yes,Yes,Yes,Pass,Data
2768,Honor Jeandon,25/09/2019,Yes,No,Yes,Fail,Engineering
2769,Chrisse Santostefano.,11/09/2019,No,Yes,Yes,Fail,Engineering
2770,Dinnie Baleine,18/09/2019,Yes,No,Yes,Fail,Business
2771,Siegfried Everal,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2772,Lester Weddeburn - Scrimgeour,26/09/2019,Yes,Yes,No,Fail,Data
2773,Chandra Best,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2774,Helyn Sahnow,11/09/2019,Yes,Yes,Yes,Fail,Data
2775,Bertha Burchfield,10/09/2019,Yes,Yes,Yes,Pass,Data
2776,Valdemar Smithen,05/09/2019,Yes,Yes,Yes,Pass,Engineering
2777,Zollie Danks,26/09/2019,Yes,Yes,Yes,Pass,Business
2778,Malcolm Whittier,25/09/2019,Yes,Yes,No,Fail,Business
2779,Gun Burkitt,25/09/2019,Yes,Yes,Yes,Pass,Business
2780,Winna Olive,19/09/2019,Yes,No,Yes,Fail,Engineering
2781,Beltran Jolly,18/09/2019,Yes,Yes,Yes,Pass,Data
2782,Elizabet Sanbroke,12/09/2019,Yes,Yes,Yes,Pass,Data
2783,Ofella Shelmardine,12/09/2019,Yes,Yes,Yes,Pass,Data
2784,Janka Clemencet,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2785,Raddie Major,05/09/2019,Yes,Yes,Yes,Pass,Business
2786,Antonetta Rustedge,24/09/2019,Yes,Yes,Yes,Pass,Data
2787,Mildred Macalaster,24/09/2019,Yes,Yes,Yes,Pass,Business
2788,Homerus Heighton,11/09/2019,Yes,Yes,Yes,Pass,Business
2789,Reeva Amort,26/09/2019,Yes,Yes,Yes,Fail,Business
2790,Buiron Presho,05/09/2019,Yes,Yes,Yes,Pass,Data
2791,Vyky Filipiak,05/09/2019,Yes,Yes,Yes,Pass,Business
2792,Merlina Yashanov,04/09/2019,Yes,Yes,Yes,Pass,Data
2793,Urban Bootland,18/09/2019,Yes,Yes,Yes,Fail,Data
2794,Fredia Ruos,11/09/2019,Yes,Yes,Yes,Pass,Business
2795,Harrietta Buten,11/09/2019,Yes,Yes,No,Fail,Engineering
2796,Jourdain Tripp,26/09/2019,Yes,Yes,No,Fail,Business
2797,Vasili Cartledge,12/09/2019,Yes,Yes,Yes,Pass,Data
2798,Juieta Mulliss,19/09/2019,Yes,Yes,Yes,Pass,Business
2799,Ignatius Doxsey,10/09/2019,Yes,Yes,No,Fail,Business
2800,Friedrick Hawkey,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2801,Payton Turbard,25/09/2019,Yes,Yes,Yes,Pass,Engineering
2802,Teddy Baraclough,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2803,Stepha Willison,26/09/2019,Yes,Yes,Yes,Pass,Data
2804,Petrina Sterland,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2805,Dorette Landall,05/09/2019,Yes,Yes,Yes,Pass,Engineering
2806,Hermann Cudde,26/09/2019,Yes,Yes,Yes,Fail,Business
2807,Nealon Tompkiss,25/09/2019,Yes,Yes,Yes,Fail,Engineering
2808,Sarita Weedon,11/09/2019,Yes,Yes,Yes,Pass,Data
2809,Lamar Macgebenay,17/09/2019,Yes,Yes,Yes,Pass,Engineering
2810,Erna Milne,04/09/2019,Yes,Yes,Yes,Pass,Business
2811,Maude Ithell,12/09/2019,Yes,Yes,Yes,Pass,Engineering
2812,Anna Lamperti,04/09/2019,Yes,Yes,Yes,Pass,Data
2813,Hermina Boar,26/09/2019,Yes,Yes,Yes,Pass,Business
2814,Kelila Cunah,26/09/2019,No,Yes,Yes,Fail,Business
2815,Sutherlan Mewe,05/09/2019,Yes,Yes,Yes,Pass,Business
2816,Thorpe Sigars,24/09/2019,Yes,Yes,Yes,Pass,Data
2817,Maisie Skelton,05/09/2019,No,Yes,Yes,Fail,Engineering
2818,Scarface Gallihaulk,03/09/2019,Yes,Yes,Yes,Pass,Data
2819,Zandra Makepeace,19/09/2019,Yes,Yes,Yes,Pass,Engineering
2820,Englebert Orme,24/09/2019,Yes,Yes,Yes,Pass,Business
2821,Brandie Birkin,18/09/2019,Yes,No,Yes,Fail,Business
2822,Eugen Boggs,04/09/2019,Yes,Yes,Yes,Pass,Data
2823,Storm Henryson,24/09/2019,Yes,Yes,Yes,Pass,Data
2824,Neel Campana,25/09/2019,Yes,Yes,No,Fail,Data
2825,Ann Iannello,05/09/2019,Yes,Yes,Yes,Pass,Business
2826,Babita Bramsen,04/09/2019,Yes,No,Yes,Fail,Business
2827,Briana Shorter,25/09/2019,Yes,Yes,No,Fail,Business
2828,Saraann Elcombe,12/09/2019,Yes,Yes,Yes,Pass,Engineering
2829,Erny Mourant,26/09/2019,Yes,Yes,Yes,Pass,Business
2830,Oren Medwell,26/09/2019,Yes,Yes,No,Fail,Engineering
2831,Kalinda Leebetter,24/09/2019,Yes,Yes,Yes,Pass,Business
2832,Deana Salerno,18/09/2019,Yes,Yes,Yes,Pass,Engineering
2833,Darwin Vlasov,11/09/2019,Yes,Yes,No,Fail,Engineering
2834,Yankee Garmon,18/09/2019,Yes,Yes,Yes,Pass,Business
2835,Ulrika Southam,24/09/2019,Yes,Yes,Yes,Pass,Business
2836,Jo-Ann Gallihaulk,10/09/2019,Yes,Yes,Yes,Pass,Business
2837,Larisa Cordero,03/09/2019,Yes,Yes,Yes,Pass,Data
2838,Mark Beckingham,10/09/2019,Yes,Yes,No,Fail,Business
2839,Vevay Feirn,12/09/2019,Yes,Yes,Yes,Fail,Data
2840,Toby Stadden,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2841,Umeko Bozier,17/09/2019,Yes,No,Yes,Fail,Engineering
2842,Ryley Dael,10/09/2019,No,Yes,Yes,Fail,Engineering
2843,Engracia Polycote,04/09/2019,Yes,Yes,Yes,Pass,Business
2844,Arman Boribal,04/09/2019,Yes,Yes,Yes,Pass,Data
2845,Vernon Bennough,24/09/2019,Yes,Yes,Yes,Pass,Engineering
2846,Monty Gorriessen,12/09/2019,Yes,Yes,Yes,Pass,Data
2847,Clyve Gillhespy,26/09/2019,Yes,Yes,Yes,Pass,Business
2848,Vaclav Pietesch,12/09/2019,Yes,Yes,No,Fail,Engineering
2849,Matthaeus Audas,30/04/2019,Yes,Yes,Yes,Pass,Data
2850,Cherey Tollfree,25/04/2019,Yes,Yes,Yes,Pass,Business
2851,Kassi Pinnock,18/04/2019,Yes,Yes,Yes,Pass,Engineering
2852,Rivi Epinay,17/04/2019,Yes,No,Yes,Fail,Business
2853,Lay Trosdall,16/04/2019,Yes,Yes,Yes,Pass,Engineering
2854,Nance Crate,02/04/2019,No,Yes,Yes,Fail,Engineering
2855,Shelia Carlesi,02/04/2019,Yes,Yes,Yes,Fail,Data
2856,Clemente Akitt,02/04/2019,No,No,Yes,Fail,Data
2857,Kimbell Lasseter,16/04/2019,Yes,No,Yes,Fail,Data
2858,Johanna Inold,03/04/2019,Yes,Yes,Yes,Pass,Engineering
2859,Tiler Andrejevic,10/04/2019,Yes,Yes,Yes,Pass,Data
2860,Ash Hannon,17/04/2019,Yes,Yes,Yes,Pass,Business
2861,Marie-Ann Vaar,17/04/2019,Yes,No,Yes,Fail,Data
2862,Orazio Brawn,16/04/2019,Yes,Yes,Yes,Pass,Engineering
2863,Edgar Willeman,30/04/2019,No,Yes,Yes,Fail,Data
2864,Rip Mcilvenny,18/04/2019,Yes,Yes,Yes,Pass,Data
2865,Delila Garret,09/04/2019,Yes,Yes,No,Fail,Data
2866,Homer Hymer,09/04/2019,No,Yes,Yes,Fail,Business
2867,Sibyl Braddick,18/04/2019,Yes,Yes,Yes,Pass,Data
2868,Meridel Randell,11/04/2019,Yes,Yes,Yes,Pass,Business
2869,Alli Sleeford,17/04/2019,No,Yes,Yes,Fail,Engineering
2870,Janet Copner,18/04/2019,Yes,Yes,Yes,Pass,Data
2871,Irina Marritt,16/04/2019,Yes,Yes,No,Fail,Engineering
2872,Babette Mcgloughlin,03/04/2019,Yes,Yes,Yes,Pass,Engineering
2873,Chicky Sawbridge,02/04/2019,Yes,Yes,Yes,Pass,Engineering
2874,Tori Weatherhill,02/04/2019,Yes,Yes,Yes,Pass,Business
2875,Parke Van Son,24/04/2019,Yes,Yes,Yes,Pass,Engineering
2876,Hazel Boyack,24/04/2019,Yes,Yes,Yes,Pass,Business
2877,Ivett Bridel,18/04/2019,Yes,No,Yes,Fail,Engineering
2878,Isacco Boichat,11/04/2019,No,Yes,Yes,Fail,Data
2879,Ardelis Gylle,04/04/2019,Yes,No,Yes,Fail,Data
2880,Brose Benaine,18/04/2019,Yes,Yes,Yes,Pass,Engineering
2881,Adela Valance,30/04/2019,Yes,Yes,Yes,Pass,Engineering
2882,Aggy Hefferan,18/04/2019,Yes,Yes,Yes,Pass,Engineering
2883,Leah Earney,09/04/2019,Yes,Yes,Yes,Pass,Data
2884,Mile O'Brien,10/04/2019,Yes,Yes,Yes,Pass,Engineering
2885,Horatio Christley,30/04/2019,Yes,Yes,Yes,Pass,Engineering
2886,Regan Rawlins,09/04/2019,Yes,Yes,Yes,Pass,Data
2887,Mercy Coronas,04/04/2019,Yes,Yes,Yes,Pass,Data
2888,Darcy Srutton,16//04/2019,Yes,Yes,Yes,Pass,Data
2889,Westbrooke Wonham,16/04/2019,Yes,Yes,Yes,Pass,Engineering
2890,Jessee Chisnall,16/04/2019,Yes,Yes,Yes,Pass,Business
2891,Isac Peschmann,04/04/2019,Yes,Yes,Yes,Pass,Engineering
2892,Valenka Jirsa,11/04/2019,Yes,Yes,No,Fail,Business
2893,Sheeree Collop,10/04/2019,Yes,Yes,Yes,Pass,Engineering
2894,Orion Dines,03/04/2019,Yes,No,No,Fail,Business
2895,Ali Outram,16/04/2019,Yes,Yes,No,Fail,Data
2896,Rhona Bisgrove,04/04/2019,Yes,Yes,Yes,Pass,Business
2897,Fredrick Carvil,25/04/2019,Yes,No,Yes,Fail,Engineering
2898,Annalise Easom,16/04/2019,No,Yes,No,Fail,Business
2899,Gardie Swaysland,04/04/2019,Yes,Yes,Yes,Pass,Data
2900,Gayla Bownas,03/04/2019,Yes,Yes,Yes,Pass,Business
2901,Mira Bofield,02/04/2019,Yes,Yes,Yes,Pass,Engineering
2902,Theobald Rawles,11/04/2019,Yes,Yes,Yes,Pass,Business
2903,Libbie Pluck,10/04/2019,Yes,Yes,Yes,Fail,Data
2904,Corty Frearson,16/04/2019,Yes,Yes,Yes,Pass,Business
2905,Salomi Shalders,30/04/2019,Yes,Yes,Yes,Pass,Data
2906,Corby Adnett,09/04/2019,Yes,Yes,Yes,Pass,Data
2907,Charlotte Possa,04/04/2019,Yes,Yes,Yes,Pass,Data
2908,Idelle Kidstoun,25/04/2019,Yes,Yes,Yes,Pass,Business
2909,Maurita Gimblet,02/04/2019,No,Yes,Yes,Fail,Engineering
2910,Nara Bagger,09/04/2019,Yes,Yes,Yes,Pass,Engineering
2911,Willow Karp,03/04/2019,Yes,Yes,Yes,Fail,Business
2912,Brooks Gethouse,17/04/2019,No,Yes,Yes,Fail,Data
2913,Norbie Iacobucci,04/04/2019,Yes,Yes,Yes,Pass,Data
2914,Nanette Borrill,18/04/2019,Yes,Yes,Yes,Fail,Engineering
2915,Andreas Kincey,04/04/2019,No,Yes,No,Fail,Business
2916,Grady Romeo,02/04/2019,Yes,Yes,Yes,Pass,Business
2917,Harper Armell,30/04/2019,Yes,Yes,Yes,Pass,Data
2918,Augustin Winters,09/04/2019,Yes,Yes,Yes,Pass,Engineering
2919,Ilka Moodie,17/04/2019,No,Yes,Yes,Fail,Business
2920,Alanna Frane,03/04/2019,Yes,Yes,Yes,Fail,Business
2921,Broddie Tetla,30/04/2019,Yes,Yes,Yes,Pass,Business
2922,Chelsea Millward,03/04/2019,Yes,Yes,Yes,Pass,Data
2923,Franciska Kezor,09/04/2019,No,Yes,Yes,Fail,Engineering
2924,Stefan Gersam,03/04/2019,Yes,Yes,Yes,Pass,Data
2925,Carline Zuker,03/04/2019,No,Yes,Yes,Fail,Data
2926,Bear Blacksell,23/04/2019,Yes,Yes,Yes,Pass,Engineering
2927,Lon Gillimgham,10/04/2019,Yes,Yes,Yes,Pass,Data
2928,Alyce Hares,23/04/2019,Yes,Yes,Yes,Pass,Data
2929,Mimi Beamand,09/04/2019,Yes,Yes,Yes,Pass,Data
2930,Morgana Mcdarmid,09/04/2019,Yes,No,Yes,Fail,Business
2931,Hervey Climer,18/04/2019,Yes,Yes,Yes,Pass,Business
2932,Cami Burberow,02/04/2019,Yes,Yes,Yes,Pass,Business
2933,Lynnell Samber,09/04/2019,Yes,Yes,Yes,Pass,Data
2934,Rosina Ellaway,24/04/2019,Yes,No,Yes,Fail,Engineering
2935,Shelagh Barthel,18/04/2019,Yes,Yes,Yes,Pass,Data
2936,Terri Spensley,16/04/2019,No,Yes,Yes,Fail,Business
2937,Arlin Leman,30/04/2019,Yes,Yes,Yes,Pass,Data
2938,Sonnnie Stelljes,18/04/2019,Yes,Yes,Yes,Pass,Business
2939,Elfrida Santarelli,30/04/2019,Yes,Yes,Yes,Fail,Business
